year,player_id,player_name,team,sold_price,sold_price_in_cr,sold_price_in_usd,base_price,base_price_in_cr,base_price_in_usd,purse_spent,purse_spent_in_cr,purse_left,purse_left_in_cr,status,transferred,overseas,auction_result,id_source,prior_season,player_name_stats,birthdate,age,nationality,player_role,batting_style,bowling_style,international_career,tournament,team_stats,matches,innings,no,runs,highestscore,batting_average,bf,strikerate,100s,50s,4s,6s,Ct,St,wickets,economy,balls,bbi,bbm,bowl_ave,sr,4w,5w,10w,t20_start,t20_end,odi_start,odi_end,bbi_wkts,bbi_runs,bbm_wkts,bbm_runs,has_prior_season,is_mega_auction,int_value,is_capped,age_during_auction,overseas2
2008,45789.0,Jacques Kallis,Royal Challengers Bengaluru,36000000.0,3.6,900000.0,9000000.0,0.9,225000.0,,,,,,,,sold,from auction file,2007,,1975-10-16,,South Africa,Allrounder,Right hand Bat,Right arm Fast medium,1995 - 2014,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-10-21,2012-10-02,1996-01-09,2014-07-12,,,,,False,True,1995,True,33.0,True
2008,44111.0,Mark Boucher,Royal Challengers Bengaluru,18000000.0,1.8,450000.0,8000000.0,0.8,200000.0,,,,,,,,sold,from auction file,2007,,1976-12-03,,South Africa,Wicketkeeper Batter,Right hand Bat,Right arm Medium,1997 - 2012,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-10-21,2010-05-10,1998-01-16,2011-10-28,,,,,False,True,1997,True,32.0,True
2008,4185.0,Nathan Bracken,Royal Challengers Bengaluru,13000000.0,1.3,325000.0,9000000.0,0.9,225000.0,,,,,,,,sold,from auction file,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,,False,,
2008,51469.0,Shivnarine Chanderpaul,Royal Challengers Bengaluru,8000000.0,0.8,200000.0,8000000.0,0.8,200000.0,,,,,,,,sold,from auction file,2007,,1974-08-16,,West Indies,Batter,Left hand Bat,Legbreak,1994 - 2015,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-02-16,2010-05-20,1994-10-17,2011-03-23,,,,,False,True,1994,True,34.0,True
2008,29646.0,Wasim Jaffer,Royal Challengers Bengaluru,6000000.0,0.6,150000.0,6000000.0,0.6,150000.0,,,,,,,,sold,from auction file,2007,,1978-02-16,,India,Top order Batter,Right hand Bat,Right arm Offbreak,2000 - 2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-11-22,2006-11-29,,,,,False,True,2000,True,30.0,False
2008,30102.0,Zaheer Khan,Royal Challengers Bengaluru,18000000.0,1.8,450000.0,8000000.0,0.8,200000.0,,,,,,,,sold,from auction file,2007,,1978-10-08,,India,Bowler,Right hand Bat,Left arm Fast medium,2000 - 2014,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-12-01,2012-10-02,2000-10-03,2012-08-04,,,,,False,True,2000,True,30.0,False
2008,46788.0,Ashwell Prince,,,,,7000000.0,0.7,175000.0,,,,,,,,unsold,from auction file,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,,False,,
2008,43650.0,Mohammed Yousuf,,,,,14000000.0,1.4,350000.0,,,,,,,,unsold,from auction file,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,,False,,
2009,12856.0,Andrew Flintoff,Chennai Super Kings,75531500.0,7.55315,1550000.0,46293500.0,4.62935,950000.0,,,,,,,,sold,from auction file,2008,,1977-12-06,,England,Allrounder,Right hand Bat,Right arm Fast medium,1998 - 2009,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-06-13,2007-09-19,1999-04-07,2009-04-03,,,,,False,False,1998,True,32.0,True
2009,4451.0,George Bailey,Chennai Super Kings,2436500.0,0.24365,50000.0,2436500.0,0.24365,50000.0,,,,,,,,sold,from auction file,2008,,1982-09-07,,Australia,Top order Batter,Right hand Bat,Right arm Medium,2012 - 2017,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-02-01,2017-09-15,2012-03-16,2016-12-09,,,,,False,False,2012,False,27.0,True
2009,49677.0,Thilan Thushara,Chennai Super Kings,6822200.0,0.68222,140000.0,4873000.0,0.4873,100000.0,,,,,,,,sold,from auction file,2008,,1981-03-01,,Sri Lanka,Bowler,Left hand Bat,Left arm Fast medium,2003 - 2010,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-10-10,2010-05-11,2008-04-15,2010-06-07,,,,,False,False,2003,True,28.0,True
2009,53118.0,Dwayne Smith,Deccan Chargers,4873000.0,0.4873,100000.0,4873000.0,0.4873,100000.0,,,,,,,,sold,from auction file,2008,Dwayne Romel Smith,1983-04-12,43y 78d,West Indies,Allrounder,Right hand Bat,Right arm Medium,2004 - 2015,IPL 2007/08,MI,4.0,3.0,0.0,45.0,20.0,15.0,40.0,112.5,0.0,0.0,5.0,1.0,2.0,0.0,5.0,7.54,66.0,3/26,3/26,16.6,13.2,0.0,0.0,0.0,2006-02-16,2015-01-14,2004-01-25,2015-03-15,3.0,26.0,3.0,26.0,True,False,2004,True,26.0,True
2009,51782.0,Fidel Edwards,Deccan Chargers,7309500.0,0.73095,150000.0,7309500.0,0.73095,150000.0,,,,,,,,sold,from auction file,2008,,1982-02-06,,West Indies,Bowler,Right hand Bat,Right arm Fast,2003 - 2021,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-09-11,2021-07-10,2003-11-29,2009-05-26,,,,,False,False,2003,True,27.0,True
2009,20123.0,Owais Shah,Delhi Capitals,13400750.0,1.340075,275000.0,7309500.0,0.73095,150000.0,,,,,,,,sold,from auction file,2008,,1978-10-22,,England,Batter,Right hand Bat,Right arm Offbreak,2001 - 2009,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-06-28,2009-08-30,2001-06-10,2009-10-02,,,,,False,False,2001,True,31.0,True
2009,10772.0,Paul Collingwood,Delhi Capitals,13400750.0,1.340075,275000.0,12182500.0,1.21825,250000.0,,,,,,,,sold,from auction file,2008,,1976-05-26,,England,Allrounder,Right hand Bat,Right arm Medium,2001 - 2017,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-06-13,2017-09-13,2001-06-07,2011-03-11,,,,,False,False,2001,True,33.0,True
2009,56007.0,Mashrafe Bin Mortaza,Kolkata Knight Riders,29238000.0,2.9238,600000.0,2436500.0,0.24365,50000.0,,,,,,,,sold,from auction file,2008,,1983-10-05,,Bangladesh,Bowler,Right hand Bat,Right arm Fast medium,2001 - 2020,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-11-28,2017-04-06,2001-11-23,2020-03-06,,,,,False,False,2001,True,26.0,True
2009,44932.0,JP Duminy,Mumbai Indians,46293500.0,4.62935,950000.0,14619000.0,1.4619,300000.0,,,,,,,,sold,from auction file,2008,,1984-04-14,,South Africa,Batting Allrounder,Left hand Bat,Right arm Offbreak,2004 - 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-09-15,2019-03-24,2004-08-20,2019-07-06,,,,,False,False,2004,True,25.0,True
2009,37740.0,Kyle Mills,Mumbai Indians,7309500.0,0.73095,150000.0,7309500.0,0.73095,150000.0,,,,,,,,sold,from auction file,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,False,,
2009,55988.0,Mohammad Ashraful,Mumbai Indians,3654750.0,0.365475,75000.0,3654750.0,0.365475,75000.0,,,,,,,,sold,from auction file,2008,,1984-07-07,,Bangladesh,Middle order Batter,Right hand Bat,"Right arm Offbreak, Legbreak",2001 - 2013,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-09-01,2013-03-31,2001-04-11,2013-05-08,,,,,False,False,2001,True,25.0,True
2009,53191.0,Jerome Taylor,Punjab Kings,7309500.0,0.73095,150000.0,7309500.0,0.73095,150000.0,,,,,,,,sold,from auction file,2008,,1984-06-22,,West Indies,Bowler,Right hand Bat,Right arm Fast,2003 - 2018,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-02-16,2018-01-03,2003-06-11,2017-09-29,,,,,False,False,2003,True,25.0,True
2009,10582.0,Ravi Bopara,Punjab Kings,21928500.0,2.19285,450000.0,7309500.0,0.73095,150000.0,,,,,,,,sold,from auction file,2008,,1985-05-04,,England,Batting Allrounder,Right hand Bat,Right arm Medium,2007 - 2015,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-06-13,2014-09-07,2007-02-02,2015-03-13,,,,,False,False,2007,True,24.0,True
2009,8076.0,Shaun Tait,Rajasthan Royals,18273750.0,1.827375,375000.0,12182500.0,1.21825,250000.0,,,,,,,,sold,from auction file,2008,,1983-02-22,,Australia,Bowler,Right hand Bat,Right arm Fast,2005 - 2016,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-12-11,2016-01-31,2007-02-02,2011-03-24,,,,,False,False,2005,True,26.0,True
2009,45434.0,Tyron Henderson,Rajasthan Royals,31674500.0,3.16745,650000.0,4873000.0,0.4873,100000.0,,,,,,,,sold,from auction file,2008,,1974-08-01,,South Africa,Bowler,Right hand Bat,Right arm Fast medium,2006 - 2006,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-12-01,,,,,,,,False,False,2006,True,35.0,True
2009,38373.0,Jesse Ryder,Royal Challengers Bengaluru,7796800.0,0.77968,160000.0,4873000.0,0.4873,100000.0,,,,,,,,sold,from auction file,2008,,1984-08-06,,New Zealand,Allrounder,Left hand Bat,Right arm Medium,2008 - 2014,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-02-05,2014-01-15,2008-02-09,2014-01-31,,,,,False,False,2008,True,25.0,True
2009,19296.0,Kevin Pietersen,Royal Challengers Bengaluru,75531500.0,7.55315,1550000.0,65785500.0,6.57855,1350000.0,,,,,,,,sold,from auction file,2008,,1980-06-27,,England,Top order Batter,Right hand Bat,Right arm Offbreak,2004 - 2014,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-06-13,2013-06-27,2004-11-28,2013-09-16,,,,,False,False,2004,True,29.0,True
2010,45797.0,Justin Kemp,Chennai Super Kings,4585250.0,0.458525,100000.0,4585250.0,0.458525,100000.0,,,,,,,,sold,from auction file,2009,,1977-10-02,,South Africa,Bowling Allrounder,Right hand Bat,Right arm Fast medium,2001 - 2007,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-10-21,2007-09-20,2001-01-14,2007-10-23,,,,,False,False,2001,True,33.0,True
2010,233514.0,Thisara Perera,Chennai Super Kings,2292625.0,0.2292625,50000.0,2292625.0,0.2292625,50000.0,,,,,,,,sold,from auction file,2009,,1989-04-03,,Sri Lanka,Bowling Allrounder,Left hand Bat,Right arm Medium fast,2009 - 2021,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-05-03,2021-03-07,2009-12-24,2021-03-14,,,,,False,False,2009,True,21.0,True
2010,230553.0,Kemar Roach,Deccan Chargers,33013800.0,3.30138,720000.0,4585250.0,0.458525,100000.0,,,,,,,,sold,from auction file,2009,,1988-06-30,,West Indies,Bowler,Right hand Bat,Right arm Fast medium,2008 - 2026,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-06-20,2012-12-10,2008-08-20,2022-02-11,,,,,False,False,2008,True,22.0,True
2010,265564.0,Wayne Parnell,Delhi Capitals,27970025.0,2.7970025,610000.0,9170500.0,0.91705,200000.0,,,,,,,,sold,from auction file,2009,,1989-07-30,,South Africa,Bowler,Left hand Bat,Left arm Medium fast,2009 - 2023,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-01-13,2023-03-28,2009-01-30,2023-03-21,,,,,False,False,2009,True,21.0,True
2010,29990.0,Mohammad Kaif,Punjab Kings,11463125.0,1.1463125,250000.0,4585250.0,0.458525,100000.0,,,,,,,,sold,from auction file,2009,,1980-12-01,,India,Batter,Right hand Bat,Right arm Offbreak,2000 - 2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002-01-28,2006-11-29,,,,,False,False,2000,True,30.0,False
2010,224367.0,Yusuf Abdulla,Punjab Kings,917050.0,0.091705,20000.0,917050.0,0.091705,20000.0,,,,,,,,sold,from auction file,2009,Yusuf Adam Abdulla,1983-01-17,43y 169d,South Africa,Bowler,Left hand Bat,Left arm Fast medium,2009 - 2009,IPL 2009,PBKS,9.0,,,,,,,,,,,,0.0,0.0,14.0,8.6,168.0,4/31,4/31,17.21,12.0,2.0,0.0,0.0,2009-03-29,2009-11-15,,,4.0,31.0,4.0,31.0,True,False,2009,True,27.0,True
2010,36326.0,Shane Bond,Kolkata Knight Riders,34389375.0,3.4389375,750000.0,4585250.0,0.458525,100000.0,,,,,,,,sold,from auction file,2009,,1975-06-07,,New Zealand,Bowler,Right hand Bat,Right arm Fast,2001 - 2010,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-10-21,2010-05-10,2002-01-11,2010-03-13,,,,,False,False,2001,True,35.0,True
2010,230559.0,Kieron Pollard,Mumbai Indians,34389375.0,3.4389375,750000.0,9170500.0,0.91705,200000.0,,,,,,,,sold,from auction file,2009,,1987-05-12,,West Indies,Batting Allrounder,Right hand Bat,Right arm Medium,2007 - 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-06-20,2022-02-20,2007-04-10,2022-02-06,,,,,False,False,2007,True,23.0,True
2010,8119.0,Adam Voges,Rajasthan Royals,2292625.0,0.2292625,50000.0,2292625.0,0.2292625,50000.0,,,,,,,,sold,from auction file,2009,,1979-10-04,,Australia,Top order Batter,Right hand Bat,Slow Left arm Orthodox,2007 - 2016,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-12-11,2013-02-13,2007-02-20,2013-11-02,,,,,False,False,2007,True,31.0,True
2010,6513.0,Damien Martyn,Rajasthan Royals,4585250.0,0.458525,100000.0,4585250.0,0.458525,100000.0,,,,,,,,sold,from auction file,2009,,1971-10-21,,Australia,Top order Batter,Right hand Bat,Right arm Medium,1992 - 2006,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-02-17,2006-02-24,1992-12-08,2006-11-05,,,,,False,False,1992,True,39.0,True
2010,24598.0,Eoin Morgan,Royal Challengers Bengaluru,10087550.0,1.008755,220000.0,9170500.0,0.91705,200000.0,,,,,,,,sold,from auction file,2009,,1986-09-10,,England,Middle order Batter,Left hand Bat,Right arm Medium,2006 - 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-06-05,2022-01-23,2006-08-05,2022-06-19,,,,,False,False,2006,True,24.0,True
2011,46248.0,Albie Morkel,Chennai Super Kings,22685000.0,2.2685,500000.0,,,,,,,,Retained,0.0,1.0,retained,from auction file,2010,Johannes Albertus Morkel,1981-06-10,45y 19d,South Africa,Bowling Allrounder,Left hand Bat,Right arm Medium fast,2004 - 2015,IPL 2009/10,CSK,14.0,11.0,3.0,198.0,62.0,24.75,131.0,151.14,0.0,1.0,10.0,13.0,3.0,0.0,11.0,8.49,286.0,2/23,2/23,36.81,26.0,0.0,0.0,0.0,2005-10-21,2015-10-05,2004-02-20,2012-03-03,2.0,23.0,2.0,23.0,True,True,2004,True,30.0,True
2011,5941.0,Ben Hilfenhaus,Chennai Super Kings,4537000.0,0.4537,100000.0,,,,,,,,New,0.0,1.0,sold,from auction file,2010,,1983-03-15,,Australia,Bowler,Right hand Bat,Right arm Fast medium,2007 - 2012,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-01-09,2012-09-05,2007-01-14,2012-07-10,,,,,False,True,2007,True,28.0,True
2011,4508.0,Doug Bollinger,Chennai Super Kings,31759000.0,3.1759,700000.0,,,,,,,,New,0.0,1.0,sold,from auction file,2010,Douglas Erwin Bollinger,1981-07-24,44y 340d,Australia,Bowler,Left hand Bat,Left arm Fast medium,2009 - 2014,IPL 2009/10,CSK,8.0,2.0,2.0,18.0,16.0,,17.0,105.88,0.0,0.0,1.0,1.0,2.0,0.0,12.0,6.67,186.0,4/13,4/13,17.25,15.5,1.0,0.0,0.0,2011-10-13,2014-11-09,2009-04-24,2011-10-28,4.0,13.0,4.0,13.0,True,True,2009,True,30.0,True
2011,51439.0,Dwayne Bravo,Chennai Super Kings,9074000.0,0.9074,200000.0,,,,,,,,New,0.0,1.0,sold,from auction file,2010,Dwayne John Bravo,1983-10-07,42y 265d,West Indies,Allrounder,Right hand Bat,Right arm Medium,2004 - 2021,IPL 2009/10,MI,10.0,8.0,1.0,61.0,23.0,8.71,53.0,115.09,0.0,0.0,3.0,4.0,4.0,0.0,4.0,8.71,157.0,2/11,2/11,57.0,39.2,0.0,0.0,0.0,2006-02-16,2021-11-06,2004-04-18,2014-10-17,2.0,11.0,2.0,11.0,True,True,2004,True,28.0,True
2011,44828.0,Faf du Plessis,Chennai Super Kings,5444400.0,0.54444,120000.0,,,,,,,,New,0.0,1.0,sold,from auction file,2010,,1984-07-13,,South Africa,Middle order Batter,Right hand Bat,Legbreak,2011 - 2021,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-09-08,2020-12-01,2011-01-18,2019-07-06,,,,,False,True,2011,True,27.0,True
2011,4451.0,George Bailey,Chennai Super Kings,2268500.0,0.22685,50000.0,,,,,,,,New,0.0,1.0,sold,from auction file,2010,George John Bailey,1982-09-07,43y 295d,Australia,Top order Batter,Right hand Bat,Right arm Medium,2012 - 2017,IPL 2009/10,CSK,1.0,1.0,0.0,18.0,18.0,18.0,27.0,66.66,0.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,2012-02-01,2017-09-15,2012-03-16,2016-12-09,,,,,True,True,2012,False,29.0,True
2011,29976.0,Joginder Sharma,Chennai Super Kings,6900000.0,0.69,150000.0,,,,,,,,New,0.0,0.0,sold,from auction file,2010,Joginder Sharma,1983-10-23,42y 249d,India,Allrounder,Right hand Bat,Right arm Fast medium,2004 - 2007,IPL 2009/10,CSK,3.0,,,,,,,,,,,,1.0,0.0,2.0,11.12,48.0,1/23,1/23,44.5,24.0,0.0,0.0,0.0,2007-09-19,2007-09-24,2004-12-23,2007-01-24,1.0,23.0,1.0,23.0,True,True,2004,True,28.0,False
2011,237095.0,M Vijay,Chennai Super Kings,41400000.0,4.14,900000.0,,,,,,,,Retained,0.0,0.0,retained,from auction file,2010,Murali Vijay,1984-04-01,42y 89d,India,Opening Batter,Right hand Bat,Right arm Offbreak,2008 - 2018,IPL 2009/10,CSK,15.0,15.0,2.0,458.0,127.0,35.23,292.0,156.84,1.0,2.0,36.0,26.0,11.0,0.0,,,,,,,,,,,2010-05-01,2015-07-19,2010-02-27,2015-07-14,,,,,True,True,2008,True,27.0,False
2011,28081.0,MS Dhoni,Chennai Super Kings,82800000.0,8.28,1800000.0,,,,,,,,Retained,0.0,0.0,retained,from auction file,2010,Mahendra Singh Dhoni,1981-07-07,44y 357d,India,Wicketkeeper Batter,Right hand Bat,Right arm Medium,2004 - 2019,IPL 2009/10,CSK,13.0,11.0,2.0,287.0,66.0,31.88,210.0,136.66,0.0,2.0,26.0,8.0,5.0,6.0,,,,,,,,,,,2006-12-01,2019-02-27,2004-12-23,2019-07-09,,,,,True,True,2004,True,30.0,False
2011,5939.0,Michael Hussey,Chennai Super Kings,19282250.0,1.928225,425000.0,,,,,,,,New,0.0,1.0,sold,from auction file,2010,Michael Edward Killeen Hussey,1975-05-27,51y 33d,Australia,Middle order Batter,Left hand Bat,Right arm Medium,2004 - 2013,IPL 2009/10,CSK,3.0,3.0,1.0,37.0,15.0,18.5,44.0,84.09,0.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,2005-02-17,2012-10-05,2004-02-01,2012-09-03,,,,,True,True,2004,True,36.0,True
2011,49535.0,Nuwan Kulasekara,Chennai Super Kings,4537000.0,0.4537,100000.0,,,,,,,,New,0.0,1.0,sold,from auction file,2010,,1982-07-22,,Sri Lanka,Bowler,Right hand Bat,Right arm Fast medium,2003 - 2017,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-10-11,2017-04-06,2003-11-18,2017-07-10,,,,,False,True,2003,True,29.0,True
2011,26421.0,R Ashwin,Chennai Super Kings,39100000.0,3.91,850000.0,,,,,,,,New,0.0,0.0,sold,from auction file,2010,Ravichandran Ashwin,1986-09-17,39y 285d,India,Bowling Allrounder,Right hand Bat,Right arm Offbreak,2010 - 2024,IPL 2009/10,CSK,12.0,6.0,2.0,30.0,11.0,7.5,40.0,75.0,0.0,0.0,2.0,0.0,1.0,0.0,13.0,6.1,288.0,3/16,3/16,22.53,22.1,0.0,0.0,0.0,2010-06-12,2022-11-10,2010-06-05,2023-10-08,3.0,16.0,3.0,16.0,True,True,2010,True,25.0,False
2011,26806.0,S Badrinath,Chennai Super Kings,39100000.0,3.91,850000.0,,,,,,,,New,0.0,0.0,sold,from auction file,2010,Subramaniam Badrinath,1980-08-30,45y 303d,India,Middle order Batter,Right hand Bat,Right arm Offbreak,2008 - 2011,IPL 2009/10,CSK,16.0,15.0,4.0,356.0,55.0,32.36,303.0,117.49,0.0,2.0,41.0,5.0,1.0,0.0,,,,,,,,,,,2010-02-06,2010-02-14,2008-08-20,2011-06-13,,,,,True,True,2008,True,31.0,False
2011,38407.0,Scott Styris,Chennai Super Kings,9074000.0,0.9074,200000.0,,,,,,,,New,0.0,1.0,sold,from auction file,2010,,1975-07-10,,New Zealand,Allrounder,Right hand Bat,Right arm Medium,1999 - 2011,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-02-17,2010-12-30,1999-11-05,2011-03-29,,,,,False,True,1999,True,36.0,True
2011,317784.0,Sudeep Tyagi,Chennai Super Kings,11040000.0,1.104,240000.0,,,,,,,,New,0.0,0.0,sold,from auction file,2010,Sudeep Tyagi,1987-09-17,38y 285d,India,Bowler,Right hand Bat,Right arm Medium,2009 - 2010,IPL 2009/10,CSK,6.0,1.0,1.0,3.0,3.0,,4.0,75.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,10.04,95.0,1/20,1/20,159.0,95.0,0.0,0.0,0.0,2009-12-27,2010-02-27,2009-12-27,2010-02-27,1.0,20.0,1.0,20.0,True,True,2009,True,24.0,False
2011,50438.0,Suraj Randiv,Chennai Super Kings,3629600.0,0.36296,80000.0,,,,,,,,New,0.0,1.0,sold,from auction file,2010,,1985-01-30,,Sri Lanka,Bowler,Right hand Bat,Right arm Offbreak,2009 - 2016,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-05-03,2011-06-25,2009-12-18,2016-06-24,,,,,False,True,2009,True,26.0,True
2011,33335.0,Suresh Raina,Chennai Super Kings,59800000.0,5.98,1300000.0,,,,,,,,Retained,0.0,0.0,retained,from auction file,2010,Suresh Kumar Raina,1986-11-27,39y 214d,India,Middle order Batter,Left hand Bat,Right arm Offbreak,2005 - 2018,IPL 2009/10,CSK,16.0,16.0,5.0,520.0,83.0,47.27,364.0,142.85,0.0,4.0,45.0,22.0,10.0,0.0,6.0,7.46,143.0,1/0,1/0,29.66,23.8,0.0,0.0,0.0,2006-12-01,2018-07-08,2005-07-30,2018-07-17,1.0,0.0,1.0,0.0,True,True,2005,True,25.0,False
2011,279810.0,Wriddhiman Saha,Chennai Super Kings,4600000.0,0.46,100000.0,,,,,,,,New,0.0,0.0,sold,from auction file,2010,Wriddhiman Prasanta Saha,1984-10-24,41y 248d,India,Wicketkeeper Batter,Right hand Bat,,2010 - 2021,IPL 2009/10,KKR,13.0,7.0,4.0,67.0,22.0,22.33,53.0,126.41,0.0,0.0,9.0,1.0,3.0,3.0,,,,,,,,,,,,,2010-11-28,2014-11-09,,,,,True,True,2010,True,27.0,False
2011,31107.0,Amit Mishra,Deccan Chargers,13800000.0,1.38,300000.0,,,,,,,,New,0.0,0.0,sold,from auction file,2010,Amit Mishra,1982-11-24,43y 222d,India,Bowler,Right hand Bat,Legbreak,2003 - 2017,IPL 2009/10,DC,14.0,7.0,3.0,39.0,12.0,9.75,51.0,76.47,0.0,0.0,1.0,0.0,4.0,0.0,17.0,6.84,318.0,3/25,3/25,21.35,18.7,0.0,0.0,0.0,2010-06-13,2017-02-01,2003-04-13,2016-10-29,3.0,25.0,3.0,25.0,True,True,2003,True,29.0,False
2011,8291.0,Cameron White,Deccan Chargers,49907000.0,4.9907,1100000.0,,,,,,,,New,0.0,1.0,sold,from auction file,2010,Cameron Leon White,1983-08-18,42y 320d,Australia,Middle order Batter,Right hand Bat,Legbreak Googly,2005 - 2018,IPL 2009/10,RCB,7.0,5.0,3.0,48.0,21.0,24.0,33.0,145.45,0.0,0.0,3.0,3.0,4.0,0.0,0.0,19.0,6.0,,,,,0.0,0.0,0.0,2007-01-09,2014-11-09,2005-10-05,2018-01-26,,,,,True,True,2005,True,28.0,True
2011,326637.0,Chris Lynn,Deccan Chargers,907400.0,0.09074,20000.0,,,,,,,,New,0.0,1.0,sold,from auction file,2010,,1990-04-10,,Australia,Batter,Right hand Bat,Slow Left arm Orthodox,2014 - 2018,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-01-29,2018-11-25,2017-01-13,2018-11-11,,,,,False,True,2014,False,21.0,True
2011,47492.0,Dale Steyn,Deccan Chargers,54444000.0,5.4444,1200000.0,,,,,,,,New,0.0,1.0,sold,from auction file,2010,Dale Willem Steyn,1983-06-27,43y 7d,South Africa,Bowler,Right hand Bat,Right arm Fast,2004 - 2020,IPL 2009/10,RCB,15.0,4.0,0.0,13.0,8.0,3.25,17.0,76.47,0.0,0.0,2.0,0.0,1.0,0.0,15.0,6.88,354.0,3/18,3/18,27.06,23.6,0.0,0.0,0.0,2007-11-23,2020-02-21,2005-08-17,2019-03-13,3.0,18.0,3.0,18.0,True,True,2004,True,28.0,True
2011,4864.0,Dan Christian,Deccan Chargers,40833000.0,4.0833,900000.0,,,,,,,,New,0.0,1.0,sold,from auction file,2010,,1983-05-04,,Australia,Allrounder,Right hand Bat,Right arm Fast medium,2010 - 2021,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-02-23,2021-08-09,2012-02-05,2021-07-26,,,,,False,True,2010,True,28.0,True
2011,236779.0,Ishant Sharma,Deccan Chargers,20700000.0,2.07,450000.0,,,,,,,,New,0.0,0.0,sold,from auction file,2010,Ishant Sharma,1988-09-02,37y 305d,India,Bowler,Right hand Bat,Right arm Fast medium,2007 - 2021,IPL 2009/10,KKR,7.0,2.0,1.0,6.0,6.0,6.0,17.0,35.29,0.0,0.0,0.0,0.0,1.0,0.0,7.0,9.44,150.0,2/33,2/33,33.71,21.4,0.0,0.0,0.0,2008-02-01,2013-10-10,2007-06-29,2016-01-23,2.0,33.0,2.0,33.0,True,True,2007,True,23.0,False
2011,44932.0,JP Duminy,Deccan Chargers,13611000.0,1.3611,300000.0,,,,,,,,New,0.0,1.0,sold,from auction file,2010,Jean-Paul Duminy,1984-04-14,42y 81d,South Africa,Batting Allrounder,Left hand Bat,Right arm Offbreak,2004 - 2019,IPL 2009/10,MI,7.0,7.0,2.0,157.0,42.0,31.4,131.0,119.84,0.0,0.0,13.0,5.0,3.0,0.0,1.0,6.72,33.0,1/15,1/15,37.0,33.0,0.0,0.0,0.0,2007-09-15,2019-03-24,2004-08-20,2019-07-06,1.0,15.0,1.0,15.0,True,True,2004,True,27.0,True
2011,19296.0,Kevin Pietersen,Deccan Chargers,29490500.0,2.94905,650000.0,,,,,,,,New,0.0,1.0,sold,from auction file,2010,Kevin Peter Pietersen,1980-06-27,46y 7d,England,Top order Batter,Right hand Bat,Right arm Offbreak,2004 - 2014,IPL 2009/10,RCB,7.0,7.0,3.0,236.0,66.0,59.0,157.0,150.31,0.0,2.0,23.0,8.0,3.0,0.0,3.0,7.7,60.0,1/10,1/10,25.66,20.0,0.0,0.0,0.0,2005-06-13,2013-06-27,2004-11-28,2013-09-16,1.0,10.0,1.0,10.0,True,True,2004,True,31.0,True
